"","M0000000098","M0000000917","M0100001106","M0100001391","M0100001999","M0100002129","M0100004541","M0100006116","M0100008994","M0100009026","M0100009123","M0100015755","M0100020377","M0100020409","M0100021374","M0100022006","M0999907765","M0999912026","M0999923680","X10800_15","X11355_10","X12444_39","X12450_42","X12685_57","X13572_43","X15435_4","X15515_2","X17355_56","X17384_110","X18339_207","X18401_18","X18870_1","X3026_5","X5228_25","X7625_27","X9747_48","ENSG00000005812.11","ENSG00000014123.10","ENSG00000069275.13","ENSG00000072401.15","ENSG00000079277.22","ENSG00000082074.19","ENSG00000084090.14","ENSG00000085063.17","ENSG00000085978.22","ENSG00000087206.17","ENSG00000100129.18","ENSG00000100823.12","ENSG00000103365.15","ENSG00000104343.21","ENSG00000105373.19","ENSG00000108312.15","ENSG00000110931.19","ENSG00000115053.17","ENSG00000118596.12","ENSG00000120899.18","ENSG00000120992.18","ENSG00000121060.18","ENSG00000129103.19","ENSG00000130520.11","ENSG00000133703.13","ENSG00000134152.11","ENSG00000134851.13","ENSG00000139746.16","ENSG00000144848.11","ENSG00000145912.9","ENSG00000155287.11","ENSG00000158201.10","ENSG00000162923.17","ENSG00000163412.13","ENSG00000163466.16","ENSG00000167207.14","ENSG00000167658.16","ENSG00000168421.13","ENSG00000172965.17","ENSG00000181381.14","ENSG00000189091.13","ENSG00000198162.12","ENSG00000198242.14","ENSG00000198604.11","ENSG00000198833.7","ENSG00000204590.12","ENSG00000211747.3","ENSG00000211772.11","ENSG00000225190.11","ENSG00000230989.7","ENSG00000242616.4","ENSG00000246263.3"
"ENSG00000189091.13",0.00608471382929624,0.00389862160933766,0.00660887335700163,0.00146950605595674,0.0105360015165855,0.0119503360617936,0.0103259552428283,0.00289748891851002,0.0103899872900751,0.01342933258754,0.0154234399305574,0.0093083563791373,0.00891204853505586,0.00585936774481771,0.0262587093754042,0.00327666434599508,0.00291242475830534,0.0175857559030583,0.000530088319751147,0.00428284124024688,0.00379707029697545,0.00162264643182993,0.00882935603197055,0.0177391584618095,0.000724444408156034,0.0227252934308824,0.0527169274308377,0.0280803299187575,0.0291793226683892,0.000928007417401844,0.00176786383077947,0.00111246422258328,0.0018488768358358,0.00129319065297588,0.014052999904172,0.0150516909804947,0.0104425468609437,0.00116828529729782,0.014045353079453,0.00499888043348069,0.000659323733846465,0.0101145665690536,0.0036233941486346,0.00157321531801726,0.00197858705303749,0.00614028793484715,0.00254702650433862,0.00188263128964616,0.00836136575220549,0.00862536992456578,0.00122285836627012,0.00103276131702538,0.0122258508349505,0.000720331721055621,0.0101982313563012,0.00224190325045636,0.000450920660309007,0.00956258860910879,0.0147400011646711,0.000224559389271321,0.00242152122524241,0.00799151316640541,0.00716895718851576,0.00267808165456038,0.00809676161812008,0.00143712197358093,0.00169707188485368,0.00740176002367521,0.00103151048707197,0.0113462604571525,0.0105012643763451,0.00945683773451193,0.000255592945138166,0.00569210447067309,0.00812011100674138,0.00973922970746941,0,0.00200218781021497,0.00263491680173651,0.00547251745014504,0.0117939857201403,0.00459775619396097,0.00580099452191336,0.00414317714586823,0.00797975072487591,0.00134622872246858,0.00729012937274982,0.00684828502533549
"ENSG00000198162.12",0.00888488646632692,0.00112176075726404,0.00446333568084085,0.00387147921213886,0.00884104531588067,0.0128081606048176,0.00359385816670667,0.00086360579971036,0.00955732733272255,0.00825122874495379,0.00817590253320907,0.00160088248114529,0.00260393475099994,0.00220789663501212,0.0186946784135403,0.00342109677223874,0.000727687401421181,0.00535337045736378,0.00120823139366534,0.00162317474360571,0.00125809157427107,0.000690623742638947,0.0057962272527681,0.00284200147086712,0.000241676139278802,0.0160099903234687,0.0198501781473346,0.00395450788604523,0.00536249541864535,0.000446684398172208,0.000797559547171034,0.00049434961516268,0.000654130774737016,0.000447558795927709,0.0207483679551381,0.00349506414426113,0.00283762144742889,0.00044317227009688,0.00429528800799643,0.00488238300402381,0.000204610056522898,0.0104006669741047,0.00110185046767283,0.000554283057942607,0.000409946573433748,0.00358682749485847,0.000991593991584344,0.0055142244563632,0.00203126593481831,0.0019509705481839,0.000475053965411051,0.000324291331097316,0.0186622717001145,0.000263265873754971,0.02006328807409,0.0032421990803608,0.000171268503737712,0.00222314835080464,0.00825196472506422,4.79680888706338e-05,0.00268551052086044,0.00261436659469642,0.00342764270520478,0.000782886606045476,0.00207919629154487,0.000479088280621605,0.000466836283563858,0.00251535479276403,0.000404194835712506,0.0159219197201848,0.00331437153787821,0.00960209505318479,8.58577654020604e-05,0.00358939450146298,0.0174429743326274,0.0126086666500152,0.00200218781021497,0,0.00138885158752209,0.00480718492564839,0.00334691099679729,0.00137584360036481,0.00912611233080834,0.00854823640632048,0.00229623950423241,0.000401777280637136,0.0020232585262662,0.00617103548708214
"ENSG00000198242.14",0.0023955414562635,0.00115508885308262,0.00226262173267971,0.000791980420009168,0.00398841329350702,0.00548481428753544,0.00431052749328023,0.00118501573107676,0.00431526230984688,0.00365346689207895,0.00568990833138451,0.00222587374552482,0.00266506987715726,0.00201064433992179,0.0106106292490243,0.00186222276612956,0.00104680181093229,0.00605083314967513,0.000390656324848545,0.00146238959123871,0.00154927140805608,0.000790269791312281,0.00288326404249049,0.00356206602166438,0.000303415989580659,0.00629387212383157,0.0231636997483694,0.00546961076041804,0.00721356259327188,0.000342033076828546,0.000778153425342588,0.000490948848617776,0.000722617361706671,0.000497237885748982,0.00483271669229775,0.00397833016398489,0.00252438287027283,0.000479264199706701,0.00441234651930471,0.00217292445177278,0.000240025868928919,0.00418086783555655,0.00142833350157528,0.000876078777294297,0.000512039056238185,0.00199478032568248,0.00126466293492305,0.00118644542319987,0.00312945529607627,0.0023150602696558,0.000538146071652568,0.000384498738155348,0.00393639489078718,0.000383168285027871,0.00373681326427633,0.00121982594709183,0.000244782485243595,0.00324478512629339,0.00479293464920986,6.46446152329498e-05,0.00116917238997996,0.00206398333615123,0.00269842189213413,0.000996772831210197,0.00308881418043793,0.000559015989130504,0.000632778218881198,0.00215322661862423,0.000430127867219778,0.00459821645776718,0.00248161825568193,0.00406269526568426,0.000153673803074132,0.00170208103762138,0.00347440351678656,0.0041027035024551,0.00263491680173651,0.00138885158752209,0,0.0024093133568477,0.00331412039485326,0.00160727479563297,0.00272693891526105,0.00212825371210812,0.00188715409947594,0.00045352884507341,0.00263021313662811,0.00246226514250876
"ENSG00000198604.11",0.00603425503886005,0.0019437818352996,0.00478337009150182,0.00184193257901242,0.00855867938118693,0.0118626766779132,0.00756385479856441,0.00176770621986918,0.0101591415483252,0.0115691639520434,0.010612726379898,0.00514346520190331,0.00625413257787836,0.00380044652886883,0.0239285742706379,0.00319670898672109,0.00187170749182196,0.0107038540473076,0.000637435107193416,0.00254935806361549,0.00265369896674238,0.00199888482264571,0.00641118673409948,0.00885626579777953,0.000393611890589767,0.0146975187165517,0.0390235949412766,0.0132976922386219,0.0182624104821476,0.000925463924505331,0.00159444638069411,0.000991968507470652,0.00134315529026014,0.000805621464745874,0.0138642286348018,0.00958371196629135,0.00651573082973135,0.000819152953665594,0.00922097999909953,0.00347103336647148,0.000435232555279541,0.0103711004805729,0.00315357295074969,0.0014803757133615,0.00130892320673089,0.00553202010584121,0.00212621150686099,0.00343260565125676,0.00521217165554719,0.00496021065581056,0.000954830592378186,0.000775274993055245,0.0129962465183604,0.000697251723847449,0.0142791592081757,0.00268913659694432,0.000390439889623565,0.00610876516268894,0.00941976516212314,0.000105223248416471,0.002918996355139,0.00492059460972431,0.0050315190575134,0.00213108475564926,0.00553476327782064,0.000903666792382218,0.00119840407386329,0.00512777547661975,0.000970325234565786,0.0132217486204317,0.00546725787304344,0.00875773817709039,0.000235703724912841,0.00484218405256952,0.0126649405048072,0.0104560049308188,0.00547251745014504,0.00480718492564839,0.0024093133568477,0,0.00636161126035283,0.00320789379945304,0.00690218499167495,0.00614033245067681,0.00373901606119821,0.00104620387584489,0.0046564655333275,0.00775063594711866
"ENSG00000198833.7",0.00800016917257976,0.00660461063809435,0.00811610334223072,0.00212056495850487,0.016928906021778,0.018647913473652,0.0169184256613985,0.00454110123299444,0.016111335710196,0.0139271435197195,0.0218968262716063,0.00991402241250611,0.0112167280076384,0.00785171402986799,0.0368449128363216,0.00615138264710817,0.00375315223019223,0.0244576855089741,0.000956593718943772,0.00616603583967567,0.00715174337409545,0.00210077552241987,0.0118931861111092,0.0187666281929483,0.00138296420333256,0.0219278109004096,0.094135779986463,0.0205979292797981,0.0270056432691283,0.00176228569464481,0.00386774715207691,0.00179074493297251,0.00241912556805558,0.00268196723831445,0.0156901727081717,0.0159143223460582,0.0107122442593556,0.00155459480157762,0.0170939345241997,0.0069605057347303,0.000644632798621316,0.0127885895794928,0.00546320089740887,0.00343274610140505,0.00307976963442571,0.00942621965666532,0.00476234150392978,0.0027275794137509,0.00973711640459767,0.0117825235566712,0.00187386502989703,0.00174050718938456,0.0146279525068745,0.000770931250891217,0.0143998359925173,0.00371569667960732,0.000769718227093103,0.0117274898765552,0.0200352622180239,0.00016664813195181,0.00462357996624988,0.00922742142892235,0.0144977457488636,0.00352932523672922,0.0115049672647108,0.00249214390331484,0.00213877825415859,0.0110813861266913,0.00128344055281442,0.0154377459190099,0.0104345124651483,0.0163399610463749,0.000163318128439502,0.0104330767284535,0.0114563515119469,0.0166871243704229,0.0117939857201403,0.00334691099679729,0.00331412039485326,0.00636161126035283,0,0.00614904235256967,0.00809134432406466,0.00721794801269577,0.00896339618107806,0.00204545137311605,0.0105230657578432,0.00989807492777643
"ENSG00000204590.12",0.00274976482021488,0.00203977755715233,0.00307845552305114,0.000712526378302897,0.00572173566289511,0.00736625300324856,0.00632897388730429,0.00161478246226658,0.00664731541386474,0.00552237095094022,0.00800870976148635,0.00358270160577697,0.00483419761247206,0.00293010917140182,0.0161129341747278,0.00223554821912668,0.00147039300157604,0.00925648982055351,0.000299449031435763,0.00221703006916426,0.00220589956800319,0.00132010722899838,0.00434345220806764,0.00689869395536108,0.000481110405037402,0.00845708071964285,0.033880713096311,0.00814826019704826,0.0110368634390765,0.000914710721364798,0.00122347780960275,0.000920291121260812,0.00136575916690607,0.000742018708787657,0.00602340379908727,0.0080620492978152,0.00438194119535723,0.000772680993753655,0.00704570716368924,0.00271309121537612,0.000358941749990096,0.00479092510106625,0.00231247564793607,0.00107267448527372,0.00103903672492672,0.00302898708510452,0.00180652368990311,0.000972504217847186,0.00427615530118122,0.00441073596394237,0.000757412576696279,0.000741718026554594,0.00535433583389021,0.000520729499306829,0.00492925527526812,0.00154914568722644,0.000381127814956653,0.00421643664909186,0.00681099819686786,0.000102478234591966,0.00169548306249665,0.00321107600692561,0.00466294273089262,0.00166922266668684,0.00431712371406368,0.000939106490359535,0.000989064966817078,0.00347375326032351,0.000723582319709455,0.00579156931352118,0.00435278545312569,0.00553351666162932,0.000185339720890645,0.00350511441963536,0.00485815385966042,0.00533764698088035,0.00459775619396097,0.00137584360036481,0.00160727479563297,0.00320789379945304,0.00614904235256967,0,0.00269291090284989,0.00272678356979197,0.00290346224054228,0.000909767542433215,0.00376960030888798,0.00348176394300184
"ENSG00000211747.3",0.0120491395161646,0.00322395623636362,0.00684517161524794,0.00499890130822509,0.0152592721046192,0.0205556743809338,0.00787832127166656,0.00201372364286619,0.0128974559224198,0.0104343192212812,0.0148649015848884,0.00403888626848882,0.00562540722972442,0.00428318748306679,0.0306039748197865,0.0055976155428332,0.00191032073051993,0.0129320481320366,0.00169684167943497,0.00343277736419342,0.00314389453053493,0.00189649969303206,0.00892308886047571,0.00785826507012311,0.000658766873406155,0.0229047703912043,0.0434939821729743,0.0117131557998948,0.0137688279697144,0.00147475083486673,0.00187724481145805,0.000936923662206216,0.00220665978951131,0.00134615258274599,0.0253378950461586,0.00669339791072727,0.00525079371000497,0.00104110153470577,0.00929400237951333,0.00591173264851093,0.000519566050272372,0.0154291254386079,0.00296030694210033,0.00150752456154323,0.000908137903096794,0.00459306377838707,0.00260618340036093,0.00665526251022391,0.00540975580925605,0.0045152981205542,0.000851018012577857,0.000936260819995418,0.0218455875733938,0.000589794024109898,0.0225102015588689,0.00429221164808252,0.000459875979314842,0.00596040981003813,0.0153324830916619,0.000159838096690442,0.00423657894057791,0.00479540847402181,0.00717768138357931,0.00189111036195922,0.00582130497037816,0.00135894050081117,0.00103216067670602,0.00516916097417692,0.000746728407539389,0.0183123928006122,0.00500716080101436,0.0155488399582803,0.000232447335922912,0.00394157763064378,0.0213362790560657,0.017028156252048,0.00580099452191336,0.00912611233080834,0.00272693891526105,0.00690218499167495,0.00809134432406466,0.00269291090284989,0,0.00914641093435039,0.00513996541150601,0.000771634612132246,0.00570358416859217,0.00707854936544915
"ENSG00000211772.11",0.00975008399221554,0.00189426436642681,0.00613887443957213,0.00445151802933595,0.0108433680441754,0.0142825473449689,0.00647874240280091,0.00187607609208357,0.0132167134501973,0.0130217435803226,0.0112439053640632,0.00509352440991524,0.00256906867742827,0.00389315893197234,0.0252056034783001,0.00416143914232749,0.00169928359361871,0.0104258094694726,0.00127563203884116,0.00215429135879642,0.00187757956817101,0.000779868132674742,0.00714157212127862,0.00858354620769783,0.000537695787933873,0.0236555677778422,0.0329711021534719,0.0100999255884076,0.0131593325695408,0.000204091457203484,0.00105527525953457,0.000840720289923527,0.000533451831382522,0.00101936430789214,0.023791646626244,0.00778252444536812,0.00620877600748866,0.000701297225228765,0.00836855334010761,0.00468211148858419,0.000256925851106062,0.0139826317909184,0.00187573457051243,0.00161720908512904,0.00111473239782319,0.00650876954919286,0.0013359425530778,0.00553202568007188,0.00495082180494649,0.0039238484953019,0.000935132298431374,0.000477936382987451,0.0219249829194287,0.000369945401775313,0.0232864433564983,0.00364257178609836,0.000218049528952193,0.00644409487700764,0.0138012156826485,3.9798473478308e-05,0.00326072670663527,0.0050727716626831,0.0059111777043224,0.00181389383702648,0.00479766062661962,0.000482247995668215,0.00100938950052946,0.00464528877068514,0.000553458439668917,0.0187786663380811,0.00674346218064649,0.0140342982851558,0.000166060148972868,0.00641606115765817,0.0180791583716367,0.0138608639328538,0.00414317714586823,0.00854823640632048,0.00212825371210812,0.00614033245067681,0.00721794801269577,0.00272678356979197,0.00914641093435039,0,0.00278063597643566,0.00084580670248798,0.00272965207493604,0.00945593685415
"ENSG00000225190.11",0.00620074472540443,0.00248691769077923,0.00526139984743837,0.00166546626197607,0.00863302376566347,0.0101699185188989,0.0072283574731386,0.00214037142034269,0.00795708970032037,0.0100457044639769,0.0118166833300888,0.00682816790590066,0.00646309918425533,0.00432065656805033,0.0182226013843562,0.0026718321507037,0.00202408797193298,0.0108617776241243,0.00043595193357853,0.00298627665852178,0.00270713439309302,0.00102930254973009,0.00714609833940072,0.0130235394706275,0.000479176896066726,0.0189510599612317,0.0356902671101588,0.0214669260732982,0.0209228742917458,0.000984577997341344,0.00162532260728509,0.000715030435136907,0.00140975562781499,0.000742884875083669,0.0124426696076869,0.0102130141783388,0.00761622578262398,0.000613546257538918,0.00931503813006478,0.00468558360003912,0.000255240489556527,0.00691664743351436,0.00253962387999911,0.000935929954929133,0.00140377752417256,0.0049907614645896,0.00215784127853772,0.00172851276890759,0.00595492329653963,0.00612785253868654,0.00094522843173643,0.000621322802123092,0.0100961190670752,0.000342830251484476,0.0101771522413487,0.0021865590878704,0.000331659321599364,0.00658803457906949,0.0117082591894224,0.00013596941049388,0.00199589343191732,0.00537574996904125,0.00508068251239949,0.00189813684551342,0.00685080717534815,0.0011585123986814,0.00105097938252974,0.00525202692939321,0.000703238816792887,0.00805043591228159,0.00663003802834969,0.00919557299327785,0.000120065998308801,0.00520806730619576,0.00633095227062555,0.00977457794714241,0.00797975072487591,0.00229623950423241,0.00188715409947594,0.00373901606119821,0.00896339618107806,0.00290346224054228,0.00513996541150601,0.00278063597643566,0,0.000632073905072277,0.00539523757843888,0.00472531688961004
"ENSG00000230989.7",0.000763535720106366,0.000548691182229599,0.000945333152290279,0.000261137137232656,0.00169738280931135,0.00231957326877972,0.00191535298795975,0.000476046850325882,0.00191596070754037,0.00171621937919519,0.00225435642560836,0.0012037362595874,0.00133170886959357,0.000863812936973986,0.00468874391755765,0.000680303518833307,0.000464461792400217,0.00250706498216214,0.000121979483502129,0.000460208156479131,0.000680489330174419,0.000221247451007202,0.0012365595872409,0.00210116678754158,0.000140438620706551,0.00299798783468788,0.00990189203733355,0.00218836219678168,0.00405381265452187,0.000169628137021221,0.000326172065662166,0.000178863588045054,0.000301528339824946,0.000252016764104459,0.00180627088986988,0.00247422309997304,0.00136542553243771,0.000223331454239744,0.00236964442825133,0.000655805932575084,0.000102711004383417,0.0012775321967419,0.000854888134225484,0.000244256973713543,0.00041693193783505,0.000949020652748406,0.000522053790240127,0.000407231861919003,0.00131260027928175,0.00117971153364023,0.0001127369177698,0.00025624810832825,0.00171012508241705,0.000145231700401333,0.00134472670092065,0.000398732448146301,0.000132844783590938,0.000900109646525806,0.00160827566892657,2.86672841306712e-05,0.000645588099586973,0.00109229655713139,0.00165766177195474,0.000579617463727894,0.00120700338443082,0.00025161327183634,0.000343326639488034,0.001216491494291,0.000104925420995179,0.00226877870266318,0.00154450947129363,0.00144062128484575,3.48497098179714e-05,0.00101782873045724,0.00164956537803997,0.00164623218250667,0.00134622872246858,0.000401777280637136,0.00045352884507341,0.00104620387584489,0.00204545137311605,0.000909767542433215,0.000771634612132246,0.00084580670248798,0.000632073905072277,0,0.00118963470768704,0.00119192590193794
"ENSG00000242616.4",0.00475125467663852,0.00358455162766176,0.00483532673378521,0.00104177828506587,0.00951895693769293,0.0111412275349716,0.00997045997883857,0.00272090353735874,0.00937027755248024,0.00882559028034739,0.0123500061272128,0.00581271921860075,0.00685838971203209,0.00461397250457127,0.0223050204502312,0.00347309009297964,0.00233713500451638,0.0143613840433926,0.000572244226480503,0.00336242420753636,0.00394303274439967,0.00161701847194058,0.00639906337339448,0.0111269830443899,0.000780613596388597,0.0131886901140453,0.0522129790005608,0.0120777669217159,0.0205441012755438,0.00129539819740912,0.0019916466926253,0.00105370852349242,0.00200913299898568,0.00133716378546999,0.00916641662271029,0.0109239195983047,0.00680286203194773,0.00102024977159979,0.0103312704973474,0.0043340478657819,0.00051068005346648,0.00806731210443195,0.00352162151690493,0.00172079917072016,0.00157700221444282,0.00463892024433488,0.00299931325280351,0.00178525918348886,0.00676011614974881,0.00606335872426848,0.00101565924657633,0.00105043763167651,0.00933291118954873,0.000646871566220974,0.00751157369115209,0.00224023248934176,0.000549296779427065,0.0062955979606127,0.0119959187666298,0.000169321821459624,0.00248805092300103,0.00553059132406814,0.0068371877643011,0.00226247387556742,0.0072986510185375,0.00163052229270611,0.00144187231717925,0.00538879109537237,0.000822622652453011,0.00871374316139038,0.00641300111150814,0.00916865878765628,0.000213647407053541,0.00483827138533147,0.0076833473112929,0.00832988036004754,0.00729012937274982,0.0020232585262662,0.00263021313662811,0.0046564655333275,0.0105230657578432,0.00376960030888798,0.00570358416859217,0.00272965207493604,0.00539523757843888,0.00118963470768704,0,0.00596271069565023
"ENSG00000246263.3",0.00596312740183641,0.00303796365748543,0.00552624141640136,0.00104848955426912,0.0089781489567858,0.0120562840245646,0.0111972084781788,0.00259113970235685,0.0135705365215056,0.0164405134154534,0.0131501564375194,0.00779934381633732,0.00737351372371559,0.00505090921790733,0.0262632337678574,0.00396011106246819,0.002417416083786,0.017659082501207,0.000339167137644546,0.00440038367963827,0.00325554739753282,0.00215606543219971,0.00745657605133786,0.0124324823120819,0.000559713498270659,0.0186117032027922,0.0556591514603146,0.0138692147698536,0.0272595946274839,0.00139567550245727,0.00250714781508812,0.00179062594619349,0.00151044352010149,0.0014384682940763,0.0148389924170132,0.0128245362175827,0.00935451971855909,0.00112367638605125,0.0103879600596968,0.0038768836817452,0.000435960952766518,0.0132551538234376,0.0039936792674926,0.00210123913659239,0.00169738893043685,0.00759202317521317,0.00226812810634682,0.00252313761791948,0.00643772527162895,0.0048500968716804,0.00144903709993685,0.000539950520123229,0.019699850723621,0.000486003118473661,0.0154453344775319,0.00326008432893685,0.000234324388070298,0.00821345495207184,0.0147452811050979,0.000108475602889645,0.00343983677356624,0.00718928641006475,0.0074154214122909,0.00274347162662214,0.00740940930790305,0.000887781161995002,0.00150917231921977,0.00744890482082397,0.000948599711332565,0.018044426665103,0.0116722590555878,0.0101318694847028,9.96130452375418e-05,0.00816032214078185,0.0139584838585384,0.0141479220162182,0.00684828502533549,0.00617103548708214,0.00246226514250876,0.00775063594711866,0.00989807492777643,0.00348176394300184,0.00707854936544915,0.00945593685415,0.00472531688961004,0.00119192590193794,0.00596271069565023,0
